date,quarter,team,smv,over_time,incentive,no_of_workers,actual_productivity,targeted_productivity
2015-02-17,Quarter3,2,5.13,2.0,0.0,15.0,0.5814,0.8
2015-02-18,Quarter3,12,5.13,2.0,0.0,10.0,0.9918,0.8
2015-02-18,Quarter3,6,2.9,2.0,0.0,12.0,0.936861111,0.8
2015-02-18,Quarter3,2,5.13,2.0,0.0,12.0,0.919125,0.8
2015-02-18,Quarter3,4,5.13,2.0,0.0,8.0,0.734645833,0.75
2015-02-18,Quarter3,7,5.13,2.0,0.0,8.0,0.671875,0.7
2015-02-18,Quarter3,10,3.94,2.0,0.0,8.0,0.64025,0.8
2015-02-18,Quarter3,8,5.13,2.0,0.0,8.0,0.58,0.7
2015-02-18,Quarter3,9,3.94,2.0,0.0,8.0,0.549791667,0.8
2015-02-18,Quarter3,3,5.13,2.0,0.0,8.0,0.2565,0.5
2015-02-19,Quarter3,3,5.13,4.0,0.0,12.0,0.81640625,0.5
2015-02-19,Quarter3,6,2.9,4.0,0.0,18.0,0.785864198,0.8
2015-02-19,Quarter3,10,3.94,4.0,0.0,10.0,0.733277778,0.8
2015-02-19,Quarter3,2,5.13,4.0,0.0,15.0,0.710125,0.8
2015-02-19,Quarter3,4,5.13,4.0,0.0,8.0,0.684027778,0.75
2015-02-19,Quarter3,8,5.13,4.0,0.0,8.0,0.672135417,0.7
2015-02-19,Quarter3,5,5.13,4.0,0.0,8.0,0.631354167,0.75
2015-02-19,Quarter3,12,5.13,4.0,0.0,9.0,0.609583333,0.8
2015-02-22,Quarter4,3,5.13,2.0,0.0,15.0,0.8721,0.5
2015-02-22,Quarter4,6,2.9,2.0,0.0,8.0,0.8319375,0.8
2015-02-22,Quarter4,2,5.13,4.0,0.0,20.0,0.8300625,0.8
2015-02-22,Quarter4,11,2.9,4.0,0.0,12.0,0.805555556,0.6
2015-02-22,Quarter4,12,5.13,4.0,0.0,10.0,0.78375,0.8
2015-02-22,Quarter4,9,3.94,4.0,0.0,10.0,0.753525,0.8
2015-02-22,Quarter4,1,3.94,4.0,0.0,12.0,0.727349537,0.8
2015-02-22,Quarter4,10,3.94,2.0,0.0,8.0,0.385791667,0.8
2015-02-22,Quarter4,7,5.13,2.0,0.0,8.0,0.283958333,0.7
2015-02-23,Quarter4,10,3.94,2.0,0.0,20.0,0.955791667,0.8
2015-02-23,Quarter4,8,5.13,2.0,0.0,8.0,0.930416667,0.7
2015-02-23,Quarter4,12,5.13,2.0,0.0,9.0,0.9025,0.8
2015-02-23,Quarter4,3,5.13,2.0,0.0,18.0,0.87115,0.8
2015-02-23,Quarter4,6,2.9,2.0,0.0,8.0,0.3715625,0.8
2015-02-23,Quarter4,9,2.9,2.0,0.0,8.0,0.3715625,0.8
2015-02-23,Quarter4,2,5.13,2.0,0.0,8.0,0.36871875,0.8
2015-02-23,Quarter4,7,5.13,2.0,0.0,8.0,0.356458333,0.7
2015-02-24,Quarter4,10,2.9,2.0,0.0,15.0,0.902222222,0.7
2015-02-24,Quarter4,3,4.6,2.0,0.0,12.0,0.811388889,0.8
2015-02-24,Quarter4,8,4.6,2.0,0.0,8.0,0.791458333,0.7
2015-02-24,Quarter4,6,2.9,2.0,0.0,15.0,0.726933333,0.75
2015-02-24,Quarter4,9,2.9,2.0,0.0,15.0,0.726933333,0.7
2015-02-24,Quarter4,11,2.9,2.0,0.0,8.0,0.5046875,0.7
2015-02-24,Quarter4,2,3.9,2.0,0.0,8.0,0.325,0.7
2015-02-25,Quarter4,5,4.6,2.0,0.0,9.0,0.902962963,0.8
2015-02-25,Quarter4,3,4.6,2.0,0.0,20.0,0.900833333,0.8
2015-02-25,Quarter4,12,4.6,2.0,0.0,15.0,0.899555556,0.8
2015-02-25,Quarter4,10,2.9,2.0,0.0,10.0,0.845833333,0.7
2015-02-25,Quarter4,7,4.6,2.0,0.0,8.0,0.676666667,0.75
2015-02-25,Quarter4,8,4.6,2.0,0.0,8.0,0.658541667,0.7
2015-02-25,Quarter4,2,3.9,2.0,0.0,8.0,0.440375,0.7
2015-02-25,Quarter4,6,2.9,2.0,0.0,8.0,0.410833333,0.75
2015-02-25,Quarter4,9,2.9,2.0,0.0,8.0,0.410833333,0.7
2015-02-26,Quarter4,3,4.6,7.0,0.0,15.0,0.921703704,0.8
2015-02-26,Quarter4,5,4.6,7.0,0.0,18.0,0.921604938,0.8
2015-02-26,Quarter4,1,3.94,7.0,0.0,8.0,0.768847222,0.5
2015-02-26,Quarter4,12,4.6,7.0,0.0,9.0,0.590617284,0.8
2015-02-26,Quarter4,2,3.9,2.0,0.0,8.0,0.5565625,0.7
2015-02-26,Quarter4,10,2.9,7.0,0.0,8.0,0.410833333,0.7
2015-02-26,Quarter4,9,2.9,2.0,0.0,8.0,0.4078125,0.75
2015-02-26,Quarter4,8,4.6,7.0,0.0,8.0,0.376597222,0.75
2015-02-26,Quarter4,6,2.9,7.0,0.0,8.0,0.271875,0.75
2015-02-28,Quarter4,3,4.6,7.0,0.0,15.0,0.921703704,0.8
2015-02-28,Quarter4,5,4.6,7.0,0.0,18.0,0.921604938,0.8
2015-02-28,Quarter4,1,3.94,7.0,0.0,8.0,0.768847222,0.5
2015-02-28,Quarter4,12,4.6,7.0,0.0,9.0,0.590617284,0.8
2015-02-28,Quarter4,2,3.9,2.0,0.0,8.0,0.5565625,0.7
2015-02-28,Quarter4,10,2.9,7.0,0.0,8.0,0.410833333,0.7
2015-02-28,Quarter4,9,2.9,2.0,0.0,8.0,0.4078125,0.75
2015-02-28,Quarter4,8,4.6,7.0,0.0,8.0,0.376597222,0.75
2015-02-28,Quarter4,6,2.9,7.0,0.0,8.0,0.271875,0.75
2015-03-01,Quarter1,3,4.6,7.0,0.0,25.0,0.936355556,0.8
2015-03-01,Quarter1,8,4.6,7.0,0.0,8.0,0.813611111,0.75
2015-03-01,Quarter1,4,3.94,2.0,0.0,8.0,0.673083333,0.6
2015-03-01,Quarter1,10,2.9,7.0,0.0,8.0,0.664583333,0.7
2015-03-01,Quarter1,2,3.9,2.0,0.0,8.0,0.585,0.7
2015-03-01,Quarter1,1,3.94,7.0,0.0,8.0,0.448722222,0.6
2015-03-01,Quarter1,9,2.9,2.0,0.0,8.0,0.447083333,0.75
2015-03-01,Quarter1,7,4.6,7.0,0.0,8.0,0.350416667,0.8
2015-03-02,Quarter1,2,3.9,2.0,0.0,10.0,0.92885,0.7
2015-03-02,Quarter1,3,4.6,7.0,0.0,24.0,0.86037037,0.8
2015-03-02,Quarter1,4,3.94,2.0,0.0,8.0,0.806879167,0.65
2015-03-02,Quarter1,9,2.9,2.0,0.0,10.0,0.8004,0.75
2015-03-02,Quarter1,8,4.6,7.0,0.0,8.0,0.773333333,0.75
2015-03-02,Quarter1,10,2.9,7.0,0.0,8.0,0.632361111,0.7
2015-03-02,Quarter1,12,4.6,7.0,0.0,9.0,0.607654321,0.8
2015-03-02,Quarter1,1,3.94,7.0,0.0,8.0,0.537919444,0.65
2015-03-02,Quarter1,7,4.6,7.0,0.0,8.0,0.342361111,0.8
2015-03-03,Quarter1,7,4.6,7.0,0.0,10.0,0.999533333,0.8
2015-03-03,Quarter1,3,4.6,7.0,0.0,15.0,0.902962963,0.8
2015-03-03,Quarter1,8,4.6,7.0,0.0,8.0,0.702777778,0.75
2015-03-03,Quarter1,12,4.6,7.0,0.0,9.0,0.636049383,0.8
2015-03-03,Quarter1,2,3.9,7.0,0.0,15.0,0.567377778,0.4
2015-03-03,Quarter1,1,3.94,7.0,0.0,8.0,0.555430556,0.7
2015-03-03,Quarter1,4,3.94,7.0,0.0,8.0,0.555430556,0.7
2015-03-03,Quarter1,10,2.9,7.0,0.0,8.0,0.463194444,0.7
2015-03-03,Quarter1,5,4.6,7.0,0.0,8.0,0.354444444,0.7
2015-03-03,Quarter1,6,2.9,7.0,0.0,8.0,0.309333333,0.75
2015-03-04,Quarter1,3,4.6,2.0,0.0,10.0,0.939166667,0.8
2015-03-04,Quarter1,8,4.6,2.0,0.0,8.0,0.930416667,0.8
2015-03-04,Quarter1,12,4.6,2.0,0.0,9.0,0.885925926,0.8
2015-03-04,Quarter1,9,2.9,2.0,0.0,8.0,0.83375,0.75
2015-03-04,Quarter1,1,3.94,2.0,0.0,8.0,0.806879167,0.7
2015-03-04,Quarter1,4,3.94,2.0,0.0,8.0,0.806058333,0.7
2015-03-04,Quarter1,7,4.6,7.0,0.0,20.0,0.684888889,0.8
2015-03-04,Quarter1,5,4.6,2.0,0.0,8.0,0.592083333,0.7
2015-03-04,Quarter1,2,3.9,2.0,0.0,8.0,0.5403125,0.5
2015-03-05,Quarter1,8,4.6,2.0,0.0,22.0,0.980984848,0.8
2015-03-05,Quarter1,2,3.9,2.0,0.0,8.0,0.950625,0.6
2015-03-05,Quarter1,11,2.9,2.0,0.0,10.0,0.927291667,0.8
2015-03-05,Quarter1,12,4.6,2.0,0.0,9.0,0.868888889,0.8
2015-03-05,Quarter1,1,3.94,2.0,0.0,8.0,0.812625,0.7
2015-03-05,Quarter1,4,3.94,2.0,0.0,8.0,0.812625,0.7
2015-03-05,Quarter1,3,4.6,2.0,0.0,15.0,0.810111111,0.8
2015-03-05,Quarter1,9,2.9,2.0,0.0,8.0,0.453125,0.75
2015-03-07,Quarter1,12,4.6,2.0,0.0,9.0,0.868888889,0.8
2015-03-07,Quarter1,7,4.6,4.0,0.0,25.0,0.825444444,0.8
2015-03-07,Quarter1,5,3.94,4.0,0.0,10.0,0.80575,0.35
2015-03-07,Quarter1,6,2.9,2.0,0.0,8.0,0.7975,0.5
2015-03-07,Quarter1,1,3.94,2.0,0.0,8.0,0.664875,0.7
2015-03-07,Quarter1,4,3.94,2.0,0.0,8.0,0.664875,0.7
2015-03-07,Quarter1,11,2.9,2.0,0.0,8.0,0.657083333,0.8
2015-03-07,Quarter1,8,4.6,4.0,0.0,15.0,0.590740741,0.8
2015-03-07,Quarter1,2,3.9,4.0,0.0,8.0,0.528125,0.65
2015-03-08,Quarter2,3,4.6,2.0,0.0,12.0,0.951944444,0.8
2015-03-08,Quarter2,12,4.6,2.0,0.0,9.0,0.945555556,0.8
2015-03-08,Quarter2,9,2.9,2.0,0.0,9.0,0.929074074,0.75
2015-03-08,Quarter2,1,3.94,2.0,0.0,8.0,0.890604167,0.75
2015-03-08,Quarter2,4,3.94,2.0,0.0,8.0,0.890604167,0.75
2015-03-08,Quarter2,2,3.9,2.0,0.0,10.0,0.884,0.7
2015-03-08,Quarter2,5,3.94,2.0,0.0,8.0,0.857916667,0.5
2015-03-08,Quarter2,11,2.9,2.0,0.0,8.0,0.755208333,0.8
2015-03-08,Quarter2,8,3.9,2.0,0.0,8.0,0.4509375,0.6
2015-03-08,Quarter2,10,2.9,2.0,0.0,8.0,0.441041667,0.7
2015-03-08,Quarter2,6,2.9,2.0,0.0,8.0,0.271875,0.6
2015-03-09,Quarter2,11,2.9,0.0,120.0,8.0,0.960625,0.8
2015-03-09,Quarter2,12,4.6,0.0,120.0,9.0,0.902962963,0.8
2015-03-09,Quarter2,5,3.94,0.0,240.0,12.0,0.864342593,0.6
2015-03-09,Quarter2,9,2.9,0.0,240.0,15.0,0.841,0.75
2015-03-09,Quarter2,3,4.6,0.0,120.0,12.0,0.795416667,0.8
2015-03-09,Quarter2,4,3.94,0.0,120.0,8.0,0.7953875,0.75
2015-03-09,Quarter2,1,3.94,0.0,120.0,8.0,0.794566667,0.75
2015-03-09,Quarter2,2,3.9,0.0,120.0,10.0,0.6825,0.7
2015-03-09,Quarter2,10,2.9,0.0,120.0,8.0,0.477291667,0.7
2015-03-09,Quarter2,8,3.9,0.0,120.0,8.0,0.2640625,0.65
2015-03-10,Quarter2,12,4.6,2.0,0.0,9.0,0.92,0.8
2015-03-10,Quarter2,5,3.94,2.0,0.0,12.0,0.909391667,0.6
2015-03-10,Quarter2,3,4.6,2.0,0.0,12.0,0.894444444,0.8
2015-03-10,Quarter2,4,3.94,2.0,0.0,8.0,0.881575,0.75
2015-03-10,Quarter2,1,3.94,2.0,0.0,8.0,0.880754167,0.75
2015-03-10,Quarter2,9,2.9,2.0,0.0,15.0,0.821666667,0.75
2015-03-10,Quarter2,11,2.9,2.0,0.0,8.0,0.758229167,0.8
2015-03-10,Quarter2,2,3.9,2.0,0.0,8.0,0.741,0.7
2015-03-10,Quarter2,8,3.9,2.0,0.0,8.0,0.560625,0.65
2015-03-10,Quarter2,7,3.9,2.0,0.0,8.0,0.560625,0.5
2015-03-10,Quarter2,10,2.9,2.0,0.0,8.0,0.39875,0.7
2015-03-11,Quarter2,12,4.6,4.0,0.0,9.0,0.922839506,0.8
2015-03-11,Quarter2,11,2.9,4.0,0.0,10.0,0.874027778,0.8
2015-03-11,Quarter2,2,3.9,4.0,0.0,8.0,0.819270833,0.75
2015-03-11,Quarter2,4,3.94,4.0,0.0,8.0,0.813309028,0.75
2015-03-11,Quarter2,1,3.94,4.0,0.0,8.0,0.812625,0.75
2015-03-11,Quarter2,3,4.6,4.0,0.0,8.0,0.786631944,0.8
2015-03-11,Quarter2,5,3.94,2.0,0.0,12.0,0.75885,0.7
2015-03-11,Quarter2,10,2.9,2.0,0.0,8.0,0.628333333,0.75
2015-03-11,Quarter2,8,3.9,2.0,0.0,8.0,0.625625,0.7
2015-03-11,Quarter2,7,3.9,2.0,0.0,8.0,0.625625,0.65
2015-03-11,Quarter2,9,2.9,2.0,0.0,15.0,0.505888889,0.75
2015-03-11,Quarter2,6,2.9,2.0,0.0,6.0,0.394722222,0.7
